timestamp,value1,value2,value3
1746751884.548,-8.996,-3.094,0.427
1746751884.552,-8.998,-3.097,0.430
1746751884.555,-8.999,-3.099,0.431
1746751884.558,-9.001,-3.101,0.433
1746751884.560,-9.002,-3.103,0.434
1746751884.563,-9.003,-3.106,0.436
1746751884.566,-9.004,-3.108,0.438
1746751884.569,-9.006,-3.110,0.439
1746751884.571,-9.007,-3.112,0.441
1746751884.588,-9.014,-3.125,0.451
1746751884.591,-9.015,-3.127,0.452
1746751884.594,-9.016,-3.129,0.454
1746751884.596,-9.017,-3.131,0.455
1746751884.599,-9.019,-3.134,0.457
1746751884.601,-9.020,-3.135,0.459
1746751884.604,-9.021,-3.138,0.460
1746751884.607,-9.022,-3.140,0.462
1746751884.609,-9.023,-3.142,0.463
1746751884.612,-9.024,-3.144,0.465
1746751884.615,-9.026,-3.146,0.466
1746751884.617,-9.027,-3.148,0.468
1746751884.620,-9.028,-3.150,0.470
1746751884.623,-9.029,-3.152,0.471
1746751884.626,-9.030,-3.154,0.473
1746751884.628,-9.031,-3.156,0.474
1746751884.631,-9.033,-3.159,0.476
1746751884.634,-9.034,-3.161,0.477
1746751884.637,-9.035,-3.163,0.479
1746751884.639,-9.036,-3.165,0.481
1746751884.642,-9.037,-3.167,0.482
1746751884.645,-9.038,-3.169,0.484
1746751884.662,-9.046,-3.182,0.494
1746751884.664,-9.047,-3.184,0.495
1746751884.667,-9.048,-3.186,0.497
1746751884.671,-9.050,-3.190,0.499
1746751884.674,-9.051,-3.192,0.501
1746751884.677,-9.052,-3.194,0.502
1746751884.680,-9.053,-3.196,0.504
1746751884.682,-9.054,-3.198,0.506
1746751884.685,-9.055,-3.200,0.507
1746751884.687,-9.056,-3.202,0.509
1746751884.690,-9.058,-3.204,0.510
1746751884.693,-9.059,-3.206,0.512
1746751884.696,-9.060,-3.209,0.514
1746751884.698,-9.061,-3.210,0.515
1746751884.701,-9.062,-3.213,0.517
1746751884.704,-9.064,-3.215,0.518
1746751884.707,-9.065,-3.217,0.520
1746751884.710,-9.066,-3.219,0.521
1746751884.713,-9.067,-3.221,0.523
1746751884.715,-9.068,-3.223,0.525
1746751884.719,-9.070,-3.227,0.527
1746751884.722,-9.071,-3.229,0.529
1746751884.725,-9.072,-3.231,0.530
1746751884.742,-9.080,-3.244,0.540
1746751884.744,-9.081,-3.246,0.542
1746751884.747,-9.082,-3.248,0.543
1746751884.750,-9.083,-3.249,0.545
1746751884.752,-9.084,-3.252,0.546
1746751884.756,-9.085,-3.255,0.548
1746751884.759,-9.087,-3.257,0.550
1746751884.761,-9.088,-3.259,0.551
1746751884.764,-9.089,-3.261,0.553
1746751884.767,-9.090,-3.263,0.554
1746751884.770,-9.091,-3.265,0.556
1746751884.772,-9.092,-3.267,0.558
1746751884.775,-9.093,-3.269,0.559
1746751884.778,-9.094,-3.271,0.561
1746751884.781,-9.096,-3.273,0.562
1746751884.783,-9.097,-3.275,0.564
1746751884.786,-9.098,-3.277,0.566
1746751884.789,-9.099,-3.279,0.567
1746751884.793,-9.101,-3.282,0.570
1746751884.796,-9.102,-3.284,0.571
1746751884.799,-9.103,-3.287,0.573
1746751884.801,-9.104,-3.289,0.574
1746751884.818,-9.111,-3.301,0.584
1746751884.820,-9.112,-3.303,0.585
1746751884.823,-9.113,-3.305,0.587
1746751884.825,-9.114,-3.307,0.588
1746751884.828,-9.115,-3.309,0.590
1746751884.831,-9.116,-3.311,0.591
1746751884.834,-9.118,-3.313,0.593
1746751884.836,-9.119,-3.315,0.594
1746751884.839,-9.120,-3.317,0.596
1746751884.842,-9.121,-3.319,0.598
1746751884.845,-9.122,-3.321,0.599
1746751884.847,-9.123,-3.323,0.601
1746751884.850,-9.124,-3.325,0.602
1746751884.853,-9.125,-3.327,0.604
1746751884.856,-9.127,-3.330,0.606
1746751884.858,-9.128,-3.331,0.607
1746751884.861,-9.129,-3.334,0.609
1746751884.864,-9.130,-3.336,0.610
1746751884.867,-9.131,-3.338,0.612
1746751884.870,-9.132,-3.340,0.613
1746751884.873,-9.133,-3.342,0.615
1746751884.875,-9.135,-3.344,0.617
1746751884.892,-9.141,-3.357,0.626
1746751884.895,-9.142,-3.358,0.628
1746751884.897,-9.144,-3.360,0.629
1746751884.901,-9.145,-3.363,0.632
1746751884.904,-9.146,-3.365,0.633
1746751884.907,-9.147,-3.367,0.635
1746751884.909,-9.148,-3.369,0.636
1746751884.912,-9.149,-3.371,0.638
1746751884.915,-9.151,-3.374,0.639
1746751884.918,-9.152,-3.375,0.641
1746751884.921,-9.153,-3.378,0.643
1746751884.923,-9.154,-3.380,0.644
1746751884.926,-9.155,-3.382,0.646
1746751884.929,-9.156,-3.384,0.647
1746751884.932,-9.158,-3.386,0.649
1746751884.935,-9.159,-3.388,0.651
1746751884.938,-9.160,-3.390,0.652
1746751884.940,-9.161,-3.392,0.654
1746751884.943,-9.162,-3.394,0.655
1746751884.946,-9.163,-3.396,0.657
1746751884.949,-9.164,-3.398,0.658
1746751884.951,-9.165,-3.400,0.660
1746751884.968,-9.172,-3.412,0.670
1746751884.973,-9.174,-3.416,0.672
1746751884.976,-9.175,-3.418,0.674
1746751884.978,-9.176,-3.420,0.675
1746751884.981,-9.177,-3.422,0.677
1746751884.983,-9.178,-3.424,0.678
1746751884.986,-9.179,-3.426,0.680
1746751884.989,-9.180,-3.428,0.681
1746751884.992,-9.181,-3.430,0.683
1746751884.994,-9.182,-3.432,0.684
1746751884.997,-9.184,-3.434,0.686
1746751885.000,-9.185,-3.436,0.687
1746751885.003,-9.186,-3.438,0.689
1746751885.006,-9.187,-3.440,0.691
1746751885.009,-9.188,-3.442,0.692
1746751885.011,-9.189,-3.444,0.694
1746751885.014,-9.190,-3.446,0.696
1746751885.017,-9.191,-3.448,0.697
1746751885.020,-9.193,-3.450,0.699
1746751885.023,-9.193,-3.452,0.700
1746751885.026,-9.195,-3.454,0.702
1746751885.028,-9.196,-3.456,0.703
1746751885.047,-9.203,-3.470,0.714
1746751885.050,-9.204,-3.472,0.716
1746751885.053,-9.205,-3.474,0.717
1746751885.056,-9.206,-3.476,0.719
1746751885.059,-9.208,-3.478,0.720
1746751885.062,-9.209,-3.480,0.722
1746751885.065,-9.210,-3.483,0.724
1746751885.067,-9.211,-3.484,0.725
1746751885.070,-9.212,-3.486,0.727
1746751885.074,-9.214,-3.489,0.729
1746751885.077,-9.215,-3.492,0.731
1746751885.080,-9.216,-3.493,0.732
1746751885.083,-9.217,-3.495,0.734
1746751885.085,-9.218,-3.497,0.735
1746751885.089,-9.219,-3.500,0.737
1746751885.092,-9.220,-3.502,0.739
1746751885.094,-9.222,-3.504,0.740
1746751885.097,-9.222,-3.505,0.742
1746751885.099,-9.223,-3.507,0.743
1746751885.102,-9.224,-3.509,0.744
1746751885.105,-9.225,-3.511,0.746
1746751885.107,-9.226,-3.513,0.747
1746751885.123,-9.233,-3.524,0.757
1746751885.127,-9.234,-3.527,0.758
1746751885.129,-9.235,-3.529,0.760
1746751885.132,-9.236,-3.530,0.761
1746751885.135,-9.237,-3.532,0.763
1746751885.137,-9.238,-3.534,0.764
1746751885.140,-9.239,-3.536,0.766
1746751885.142,-9.240,-3.538,0.767
1746751885.145,-9.241,-3.540,0.769
1746751885.148,-9.242,-3.542,0.770
1746751885.151,-9.243,-3.544,0.772
1746751885.153,-9.244,-3.545,0.773
1746751885.156,-9.245,-3.548,0.775
1746751885.159,-9.246,-3.549,0.776
1746751885.162,-9.247,-3.551,0.778
1746751885.164,-9.248,-3.553,0.779
1746751885.167,-9.250,-3.555,0.781
1746751885.170,-9.251,-3.557,0.782
1746751885.173,-9.252,-3.559,0.784
1746751885.178,-9.253,-3.563,0.787
1746751885.181,-9.255,-3.565,0.788
1746751885.183,-9.256,-3.567,0.790
1746751885.187,-9.257,-3.569,0.792
1746751885.203,-9.263,-3.581,0.801
1746751885.206,-9.264,-3.583,0.802
1746751885.209,-9.265,-3.585,0.804
1746751885.212,-9.266,-3.586,0.805
1746751885.215,-9.267,-3.588,0.807
1746751885.217,-9.268,-3.590,0.808
1746751885.220,-9.269,-3.592,0.810
1746751885.222,-9.270,-3.594,0.811
1746751885.225,-9.271,-3.596,0.813
1746751885.228,-9.272,-3.598,0.814
1746751885.231,-9.273,-3.600,0.816
1746751885.233,-9.274,-3.601,0.817
1746751885.236,-9.275,-3.603,0.819
1746751885.239,-9.276,-3.605,0.820
1746751885.243,-9.278,-3.608,0.823
1746751885.246,-9.279,-3.610,0.824
1746751885.249,-9.280,-3.612,0.826
1746751885.251,-9.281,-3.614,0.827
1746751885.254,-9.282,-3.616,0.829
1746751885.257,-9.283,-3.618,0.830
1746751885.260,-9.284,-3.620,0.832
1746751885.262,-9.285,-3.622,0.833
1746751885.279,-9.292,-3.633,0.842
1746751885.282,-9.292,-3.635,0.844
1746751885.285,-9.294,-3.637,0.845
1746751885.287,-9.294,-3.639,0.847
1746751885.290,-9.296,-3.641,0.848
1746751885.293,-9.296,-3.642,0.850
1746751885.296,-9.298,-3.644,0.851
1746751885.298,-9.298,-3.646,0.853
1746751885.301,-9.300,-3.648,0.854
1746751885.304,-9.300,-3.650,0.856
1746751885.307,-9.302,-3.652,0.857
1746751885.309,-9.303,-3.654,0.859
1746751885.312,-9.304,-3.656,0.860
1746751885.315,-9.305,-3.658,0.862
1746751885.318,-9.306,-3.660,0.863
1746751885.321,-9.307,-3.662,0.865
1746751885.324,-9.308,-3.664,0.867
1746751885.326,-9.309,-3.665,0.868
1746751885.329,-9.310,-3.667,0.869
1746751885.333,-9.311,-3.670,0.872
1746751885.336,-9.312,-3.672,0.873
1746751885.339,-9.313,-3.674,0.875
1746751885.355,-9.319,-3.685,0.883
1746751885.357,-9.320,-3.686,0.884
1746751885.360,-9.321,-3.688,0.886
1746751885.362,-9.322,-3.690,0.887
1746751885.365,-9.323,-3.692,0.889
1746751885.368,-9.324,-3.693,0.890
1746751885.371,-9.325,-3.695,0.892
1746751885.373,-9.326,-3.697,0.893
1746751885.376,-9.327,-3.699,0.895
1746751885.379,-9.328,-3.701,0.896
1746751885.382,-9.329,-3.703,0.898
1746751885.384,-9.330,-3.704,0.899
1746751885.387,-9.331,-3.706,0.900
1746751885.390,-9.332,-3.708,0.902
1746751885.393,-9.333,-3.710,0.903
1746751885.397,-9.334,-3.713,0.906
1746751885.400,-9.335,-3.715,0.907
1746751885.402,-9.336,-3.717,0.909
1746751885.406,-9.337,-3.719,0.910
1746751885.408,-9.338,-3.721,0.912
1746751885.413,-9.340,-3.724,0.914
1746751885.416,-9.341,-3.725,0.916
1746751885.438,-9.349,-3.741,0.928
1746751885.441,-9.350,-3.742,0.929
1746751885.444,-9.351,-3.745,0.931
1746751885.447,-9.352,-3.746,0.932
1746751885.450,-9.353,-3.748,0.934
1746751885.452,-9.354,-3.750,0.935
1746751885.455,-9.355,-3.752,0.937
1746751885.458,-9.356,-3.753,0.938
1746751885.461,-9.357,-3.755,0.940
1746751885.463,-9.358,-3.757,0.941
1746751885.466,-9.359,-3.759,0.943
1746751885.469,-9.360,-3.761,0.944
1746751885.472,-9.361,-3.763,0.946
1746751885.474,-9.362,-3.764,0.947
1746751885.477,-9.363,-3.766,0.949
1746751885.480,-9.364,-3.768,0.950
1746751885.483,-9.365,-3.770,0.952
1746751885.486,-9.366,-3.772,0.953
1746751885.489,-9.367,-3.774,0.954
1746751885.491,-9.368,-3.775,0.956
1746751885.496,-9.370,-3.779,0.959
1746751885.499,-9.370,-3.780,0.960
1746751885.516,-9.376,-3.792,0.969
1746751885.518,-9.377,-3.793,0.970
1746751885.521,-9.378,-3.795,0.972
1746751885.524,-9.379,-3.797,0.973
1746751885.527,-9.380,-3.799,0.974
1746751885.529,-9.381,-3.800,0.976
1746751885.532,-9.382,-3.802,0.977
1746751885.534,-9.383,-3.804,0.979
1746751885.537,-9.384,-3.806,0.980
1746751885.540,-9.385,-3.807,0.981
1746751885.543,-9.386,-3.809,0.983
1746751885.545,-9.387,-3.811,0.984
1746751885.548,-9.388,-3.813,0.986
1746751885.551,-9.388,-3.814,0.987
1746751885.554,-9.389,-3.816,0.989
1746751885.556,-9.390,-3.818,0.990
1746751885.559,-9.391,-3.820,0.992
1746751885.562,-9.392,-3.821,0.993
1746751885.565,-9.393,-3.823,0.994
1746751885.567,-9.394,-3.825,0.996
1746751885.570,-9.395,-3.827,0.997
1746751885.573,-9.396,-3.828,0.999
1746751885.593,-9.403,-3.841,1.009
1746751885.596,-9.404,-3.844,1.011
1746751885.600,-9.405,-3.846,1.012
1746751885.602,-9.406,-3.847,1.014
1746751885.606,-9.407,-3.850,1.016
1746751885.609,-9.408,-3.851,1.017
1746751885.612,-9.409,-3.853,1.019
1746751885.614,-9.410,-3.855,1.020
1746751885.619,-9.412,-3.858,1.023
1746751885.622,-9.413,-3.860,1.024
1746751885.625,-9.414,-3.862,1.025
1746751885.627,-9.414,-3.863,1.027
1746751885.630,-9.415,-3.865,1.028
1746751885.633,-9.416,-3.867,1.030
1746751885.636,-9.417,-3.869,1.031
1746751885.638,-9.418,-3.870,1.032
1746751885.641,-9.419,-3.872,1.034
1746751885.644,-9.420,-3.874,1.035
1746751885.647,-9.421,-3.876,1.037
1746751885.650,-9.422,-3.878,1.038
1746751885.653,-9.423,-3.880,1.040
1746751885.656,-9.424,-3.881,1.041
1746751885.659,-9.425,-3.883,1.043
1746751885.677,-9.431,-3.894,1.052
1746751885.679,-9.432,-3.896,1.053
1746751885.682,-9.433,-3.898,1.055
1746751885.684,-9.434,-3.899,1.056
1746751885.687,-9.435,-3.901,1.057
1746751885.690,-9.435,-3.902,1.059
1746751885.692,-9.436,-3.904,1.060
1746751885.695,-9.437,-3.906,1.061
1746751885.698,-9.438,-3.908,1.063
1746751885.701,-9.439,-3.909,1.064
1746751885.704,-9.440,-3.911,1.066
1746751885.706,-9.441,-3.913,1.067
1746751885.709,-9.442,-3.914,1.068
1746751885.711,-9.442,-3.916,1.070
1746751885.714,-9.443,-3.918,1.071
1746751885.717,-9.444,-3.920,1.073
1746751885.720,-9.445,-3.921,1.074
1746751885.722,-9.446,-3.923,1.075
1746751885.725,-9.447,-3.925,1.077
1746751885.728,-9.448,-3.926,1.078
1746751885.731,-9.449,-3.928,1.080
1746751885.734,-9.450,-3.930,1.081
1746751885.755,-9.457,-3.943,1.091
1746751885.757,-9.457,-3.944,1.093
1746751885.760,-9.458,-3.946,1.094
1746751885.762,-9.459,-3.947,1.095
1746751885.765,-9.460,-3.949,1.097
1746751885.768,-9.461,-3.951,1.098
1746751885.771,-9.462,-3.953,1.100
1746751885.773,-9.463,-3.954,1.101
1746751885.776,-9.464,-3.956,1.102
1746751885.780,-9.465,-3.958,1.104
1746751885.783,-9.466,-3.960,1.106
1746751885.785,-9.467,-3.962,1.107
1746751885.788,-9.468,-3.963,1.108
1746751885.791,-9.468,-3.965,1.110
1746751885.794,-9.469,-3.967,1.111
1746751885.796,-9.470,-3.968,1.112
1746751885.801,-9.472,-3.971,1.115
1746751885.803,-9.472,-3.973,1.116
1746751885.806,-9.473,-3.975,1.117
1746751885.809,-9.474,-3.976,1.119
1746751885.813,-9.475,-3.978,1.121
1746751885.815,-9.476,-3.980,1.122
1746751885.836,-9.483,-3.992,1.132
1746751885.839,-9.484,-3.994,1.133
1746751885.842,-9.485,-3.996,1.135
1746751885.845,-9.486,-3.998,1.137
1746751885.848,-9.487,-4.000,1.138
1746751885.850,-9.487,-4.001,1.139
1746751885.853,-9.488,-4.003,1.141
1746751885.856,-9.489,-4.004,1.142
1746751885.859,-9.490,-4.006,1.144
1746751885.862,-9.491,-4.008,1.145
1746751885.865,-9.492,-4.010,1.146
1746751885.867,-9.493,-4.011,1.148
1746751885.870,-9.494,-4.013,1.149
1746751885.873,-9.494,-4.014,1.150
1746751885.876,-9.495,-4.016,1.152
1746751885.878,-9.496,-4.018,1.153
1746751885.882,-9.497,-4.020,1.155
1746751885.884,-9.498,-4.021,1.156
1746751885.887,-9.499,-4.023,1.157
1746751885.890,-9.500,-4.025,1.159
1746751885.893,-9.501,-4.026,1.160
1746751885.896,-9.502,-4.028,1.161
1746751885.917,-9.508,-4.041,1.172
1746751885.921,-9.509,-4.043,1.174
1746751885.924,-9.510,-4.044,1.175
1746751885.926,-9.511,-4.046,1.176
1746751885.930,-9.512,-4.048,1.178
1746751885.932,-9.513,-4.049,1.179
1746751885.935,-9.514,-4.051,1.181
1746751885.938,-9.515,-4.053,1.182
1746751885.941,-9.515,-4.054,1.183
1746751885.943,-9.516,-4.056,1.185
1746751885.947,-9.517,-4.058,1.186
1746751885.949,-9.518,-4.059,1.187
1746751885.952,-9.519,-4.061,1.189
1746751885.954,-9.520,-4.062,1.190
1746751885.957,-9.521,-4.064,1.191
1746751885.962,-9.522,-4.067,1.193
1746751885.965,-9.523,-4.069,1.195
1746751885.968,-9.524,-4.070,1.196
1746751885.971,-9.525,-4.072,1.198
1746751885.973,-9.525,-4.073,1.199
1746751885.976,-9.526,-4.075,1.200
1746751885.979,-9.527,-4.077,1.202
1746751885.999,-9.533,-4.088,1.211
1746751886.002,-9.534,-4.090,1.213
1746751886.004,-9.535,-4.091,1.214
1746751886.007,-9.536,-4.093,1.215
1746751886.010,-9.537,-4.095,1.216
1746751886.012,-9.537,-4.096,1.218
1746751886.015,-9.538,-4.098,1.219
1746751886.018,-9.539,-4.099,1.220
1746751886.022,-9.540,-4.101,1.222
1746751886.024,-9.541,-4.103,1.223
1746751886.027,-9.542,-4.105,1.225
1746751886.032,-9.543,-4.107,1.227
1746751886.035,-9.544,-4.109,1.229
1746751886.038,-9.545,-4.110,1.230
1746751886.040,-9.546,-4.112,1.231
1746751886.043,-9.546,-4.113,1.232
1746751886.046,-9.547,-4.115,1.234
1746751886.049,-9.548,-4.117,1.235
1746751886.052,-9.549,-4.118,1.236
1746751886.054,-9.550,-4.120,1.238
1746751886.057,-9.551,-4.121,1.239
1746751886.060,-9.551,-4.123,1.240
1746751886.080,-9.557,-4.134,1.250
1746751886.083,-9.558,-4.136,1.251
1746751886.086,-9.559,-4.138,1.252
1746751886.089,-9.560,-4.139,1.254
1746751886.092,-9.561,-4.141,1.255
1746751886.094,-9.562,-4.142,1.256
1746751886.097,-9.563,-4.144,1.258
1746751886.100,-9.563,-4.146,1.259
1746751886.103,-9.564,-4.148,1.261
1746751886.106,-9.565,-4.149,1.262
1746751886.109,-9.566,-4.151,1.263
1746751886.111,-9.567,-4.152,1.264
1746751886.114,-9.567,-4.154,1.266
1746751886.117,-9.568,-4.155,1.267
1746751886.120,-9.569,-4.157,1.268
1746751886.122,-9.570,-4.158,1.269
1746751886.188,-9.589,-4.194,1.300
1746751886.191,-9.589,-4.196,1.301
1746751886.196,-9.591,-4.199,1.303
1746751886.199,-9.592,-4.200,1.305
1746751886.203,-9.593,-4.202,1.306
1746751886.206,-9.594,-4.204,1.308
1746751886.228,-9.600,-4.216,1.318
1746751886.232,-9.601,-4.218,1.319
1746751886.235,-9.602,-4.219,1.321
1746751886.237,-9.602,-4.221,1.322
1746751886.241,-9.603,-4.223,1.323
1746751886.243,-9.604,-4.224,1.325
1746751886.247,-9.605,-4.226,1.326
1746751886.250,-9.606,-4.227,1.328
1746751886.253,-9.607,-4.229,1.329
1746751886.255,-9.608,-4.230,1.330
1746751886.258,-9.608,-4.232,1.331
1746751886.261,-9.609,-4.233,1.333
1746751886.264,-9.610,-4.235,1.334
1746751886.266,-9.611,-4.236,1.335
1746751886.269,-9.611,-4.238,1.336
1746751886.272,-9.612,-4.239,1.337
1746751886.275,-9.613,-4.241,1.339
1746751886.279,-9.614,-4.243,1.341
1746751886.282,-9.615,-4.245,1.342
1746751886.285,-9.616,-4.246,1.343
1746751886.288,-9.616,-4.248,1.344
1746751886.290,-9.617,-4.249,1.346
1746751886.293,-9.618,-4.251,1.347
1746751886.310,-9.623,-4.260,1.355
1746751886.313,-9.623,-4.261,1.356
1746751886.316,-9.624,-4.262,1.357
1746751886.318,-9.625,-4.264,1.358
1746751886.328,-9.628,-4.269,1.362
1746751886.331,-9.628,-4.270,1.364
1746751886.334,-9.629,-4.272,1.365
1746751886.336,-9.630,-4.273,1.366
1746751886.340,-9.631,-4.275,1.367
1746751886.342,-9.631,-4.276,1.368
1746751886.345,-9.632,-4.278,1.370
1746751886.348,-9.633,-4.279,1.371
1746751886.351,-9.634,-4.281,1.372
1746751886.353,-9.634,-4.282,1.373
1746751886.356,-9.635,-4.283,1.375
1746751886.359,-9.636,-4.285,1.376
1746751886.362,-9.637,-4.286,1.377
1746751886.365,-9.637,-4.288,1.378
1746751886.368,-9.638,-4.289,1.380
1746751886.371,-9.639,-4.291,1.381
1746751886.374,-9.640,-4.292,1.382
1746751886.376,-9.640,-4.294,1.383
1746751886.399,-9.646,-4.305,1.393
1746751886.401,-9.647,-4.306,1.394
1746751886.404,-9.648,-4.308,1.395
1746751886.407,-9.648,-4.309,1.397
1746751886.411,-9.650,-4.312,1.398
1746751886.414,-9.650,-4.313,1.400
1746751886.418,-9.651,-4.315,1.401
1746751886.421,-9.652,-4.316,1.402
1746751886.424,-9.653,-4.318,1.404
1746751886.427,-9.654,-4.319,1.405
1746751886.430,-9.655,-4.321,1.407
1746751886.433,-9.655,-4.322,1.408
1746751886.438,-9.657,-4.325,1.410
1746751886.441,-9.657,-4.327,1.411
1746751886.444,-9.658,-4.328,1.413
1746751886.447,-9.659,-4.329,1.414
1746751886.450,-9.660,-4.331,1.415
1746751886.453,-9.660,-4.332,1.416
1746751886.456,-9.661,-4.334,1.417
1746751886.458,-9.662,-4.335,1.418
1746751886.462,-9.663,-4.337,1.420
1746751886.464,-9.663,-4.338,1.421
1746751886.482,-9.668,-4.347,1.429
1746751886.485,-9.669,-4.348,1.430
1746751886.488,-9.669,-4.350,1.431
1746751886.490,-9.670,-4.351,1.432
1746751886.493,-9.671,-4.352,1.433
1746751886.495,-9.671,-4.354,1.434
1746751886.498,-9.672,-4.355,1.435
1746751886.501,-9.673,-4.356,1.436
1746751886.504,-9.674,-4.358,1.438
1746751886.507,-9.674,-4.359,1.439
1746751886.510,-9.675,-4.360,1.440
1746751886.512,-9.676,-4.362,1.441
1746751886.515,-9.676,-4.363,1.442
1746751886.518,-9.677,-4.364,1.443
1746751886.521,-9.678,-4.366,1.445
1746751886.524,-9.678,-4.367,1.446
1746751886.527,-9.679,-4.369,1.447
1746751886.529,-9.680,-4.370,1.448
1746751886.532,-9.681,-4.371,1.449
1746751886.535,-9.681,-4.373,1.450
1746751886.538,-9.682,-4.374,1.452
1746751886.541,-9.683,-4.376,1.453
1746751886.559,-9.687,-4.384,1.460
1746751886.561,-9.688,-4.385,1.461
1746751886.564,-9.689,-4.387,1.462
1746751886.567,-9.689,-4.388,1.463
1746751886.570,-9.690,-4.390,1.465
1746751886.572,-9.691,-4.391,1.466
1746751886.575,-9.691,-4.392,1.467
1746751886.578,-9.692,-4.394,1.468
1746751886.581,-9.693,-4.395,1.469
1746751886.584,-9.693,-4.396,1.471
1746751886.588,-9.694,-4.398,1.472
1746751886.591,-9.695,-4.400,1.473
1746751886.594,-9.696,-4.401,1.475
1746751886.596,-9.697,-4.402,1.476
1746751886.600,-9.697,-4.404,1.477
1746751886.602,-9.698,-4.405,1.478
1746751886.606,-9.699,-4.407,1.479
1746751886.608,-9.699,-4.408,1.480
1746751886.612,-9.700,-4.409,1.482
1746751886.614,-9.701,-4.411,1.483
1746751886.618,-9.702,-4.412,1.484
1746751886.620,-9.702,-4.414,1.485
1746751886.639,-9.707,-4.422,1.493
1746751886.643,-9.708,-4.424,1.494
1746751886.646,-9.709,-4.426,1.496
1746751886.649,-9.709,-4.427,1.497
1746751886.652,-9.710,-4.428,1.498
1746751886.656,-9.711,-4.430,1.499
1746751886.659,-9.712,-4.431,1.501
1746751886.661,-9.712,-4.433,1.502
1746751886.664,-9.713,-4.434,1.503
1746751886.666,-9.713,-4.435,1.504
1746751886.670,-9.714,-4.437,1.505
1746751886.672,-9.715,-4.438,1.506
1746751886.676,-9.716,-4.439,1.507
1746751886.678,-9.716,-4.440,1.508
1746751886.681,-9.717,-4.442,1.510
1746751886.684,-9.718,-4.443,1.511
1746751886.687,-9.718,-4.444,1.512
1746751886.689,-9.719,-4.446,1.513
1746751886.693,-9.720,-4.447,1.514
1746751886.695,-9.720,-4.448,1.515
1746751886.698,-9.721,-4.450,1.516
1746751886.701,-9.722,-4.451,1.517
1746751886.720,-9.726,-4.460,1.525
1746751886.723,-9.727,-4.461,1.526
1746751886.726,-9.727,-4.462,1.527
1746751886.729,-9.728,-4.463,1.528
1746751886.732,-9.729,-4.465,1.529
1746751886.734,-9.729,-4.466,1.530
1746751886.737,-9.730,-4.467,1.531
1746751886.741,-9.731,-4.469,1.533
1746751886.744,-9.732,-4.470,1.534
1746751886.747,-9.732,-4.471,1.535
1746751886.750,-9.733,-4.473,1.536
1746751886.752,-9.733,-4.474,1.537
1746751886.755,-9.734,-4.475,1.538
1746751886.758,-9.735,-4.477,1.539
1746751886.761,-9.735,-4.478,1.541
1746751886.764,-9.736,-4.479,1.542
1746751886.772,-9.738,-4.483,1.545
1746751886.775,-9.739,-4.484,1.546
1746751886.778,-9.739,-4.486,1.547
1746751886.797,-9.744,-4.494,1.554
1746751886.800,-9.744,-4.495,1.555
1746751886.803,-9.745,-4.496,1.556
1746751886.806,-9.746,-4.498,1.557
1746751886.809,-9.746,-4.499,1.559
1746751886.811,-9.747,-4.500,1.560
1746751886.814,-9.748,-4.501,1.561
1746751886.818,-9.748,-4.503,1.562
1746751886.821,-9.749,-4.504,1.563
1746751886.823,-9.749,-4.505,1.564
1746751886.826,-9.750,-4.507,1.565
1746751886.829,-9.751,-4.508,1.566
1746751886.833,-9.752,-4.509,1.567
1746751886.835,-9.752,-4.510,1.568
1746751886.838,-9.753,-4.512,1.570
1746751886.856,-9.757,-4.520,1.576
1746751886.861,-9.758,-4.521,1.578
1746751886.868,-9.759,-4.525,1.581
1746751886.871,-9.760,-4.526,1.582
1746751886.875,-9.761,-4.527,1.583
1746751886.878,-9.761,-4.529,1.584
1746751886.880,-9.762,-4.530,1.585
1746751886.884,-9.763,-4.531,1.586
1746751886.887,-9.763,-4.532,1.587
1746751886.890,-9.764,-4.534,1.589
1746751886.893,-9.765,-4.535,1.590
1746751886.897,-9.766,-4.537,1.591
1746751886.900,-9.766,-4.538,1.592
1746751886.904,-9.767,-4.540,1.594
1746751886.906,-9.768,-4.541,1.595
1746751886.935,-9.774,-4.553,1.605
1746751886.939,-9.775,-4.554,1.606
1746751886.943,-9.775,-4.556,1.608
1746751886.946,-9.776,-4.557,1.609
1746751886.951,-9.777,-4.559,1.611
1746751886.954,-9.778,-4.560,1.612
1746751886.957,-9.778,-4.562,1.613
1746751886.960,-9.779,-4.563,1.614
1746751886.963,-9.780,-4.564,1.615
1746751886.967,-9.780,-4.566,1.616
1746751886.970,-9.781,-4.567,1.617
1746751886.972,-9.782,-4.568,1.618
1746751886.975,-9.782,-4.569,1.619
1746751886.979,-9.783,-4.570,1.620
1746751886.982,-9.784,-4.572,1.622
1746751887.000,-9.787,-4.579,1.628
1746751887.003,-9.788,-4.580,1.629
1746751887.014,-9.790,-4.585,1.633
1746751887.017,-9.791,-4.586,1.634
1746751887.020,-9.791,-4.587,1.635
1746751887.023,-9.792,-4.588,1.636
1746751887.027,-9.793,-4.590,1.637
1746751887.030,-9.793,-4.591,1.638
1746751887.033,-9.794,-4.592,1.639
1746751887.036,-9.795,-4.593,1.640
1746751887.039,-9.795,-4.595,1.641
1746751887.041,-9.796,-4.596,1.642
1746751887.045,-9.796,-4.597,1.643
1746751887.048,-9.797,-4.598,1.644
1746751887.066,-9.801,-4.605,1.650
1746751887.068,-9.801,-4.606,1.651
1746751887.073,-9.802,-4.608,1.653
