timestamp,value1,value2,value3
1746733540.659,-9.887,-4.775,1.799
1746733540.665,-9.888,-4.777,1.801
1746733540.670,-9.888,-4.778,1.802
1746733540.676,-9.889,-4.780,1.804
1746733540.683,-9.890,-4.782,1.805
1746733540.689,-9.891,-4.784,1.807
1746733540.696,-9.892,-4.786,1.809
1746733540.702,-9.893,-4.788,1.810
1746733540.709,-9.894,-4.789,1.812
1746733540.713,-9.895,-4.790,1.813
1746733540.719,-9.896,-4.792,1.815
1746733540.722,-9.896,-4.793,1.815
1746733540.728,-9.897,-4.795,1.817
1746733540.734,-9.898,-4.797,1.818
1746733540.740,-9.899,-4.798,1.820
1746733540.745,-9.899,-4.800,1.821
1746733540.747,-9.900,-4.800,1.822
1746733540.754,-9.901,-4.802,1.823
1746733540.787,-9.905,-4.811,1.831
1746733540.793,-9.906,-4.813,1.833
1746733540.796,-9.906,-4.814,1.834
1746733540.802,-9.907,-4.815,1.835
1746733540.808,-9.908,-4.817,1.837
1746733540.814,-9.909,-4.819,1.838
1746733540.849,-9.914,-4.828,1.846
1746733540.885,-9.918,-4.837,1.854
1746733540.935,-9.924,-4.850,1.865
1746733540.983,-9.930,-4.861,1.876
1746733540.991,-9.931,-4.863,1.877
1746733540.999,-9.932,-4.865,1.879
1746733541.008,-9.933,-4.867,1.881
1746733541.016,-9.934,-4.868,1.882
1746733541.025,-9.935,-4.871,1.884
1746733541.033,-9.936,-4.872,1.886
1746733541.040,-9.937,-4.874,1.887
1746733541.047,-9.938,-4.876,1.889
1746733541.055,-9.938,-4.877,1.890
1746733541.063,-9.939,-4.879,1.892
1746733541.072,-9.940,-4.881,1.893
1746733541.080,-9.941,-4.883,1.895
1746733541.095,-9.943,-4.886,1.898
1746733541.105,-9.944,-4.888,1.900
1746733541.113,-9.945,-4.890,1.901
1746733541.120,-9.945,-4.891,1.903
1746733541.127,-9.946,-4.893,1.904
1746733541.131,-9.947,-4.893,1.904
1746733541.137,-9.947,-4.895,1.906
1746733541.143,-9.948,-4.896,1.907
1746733541.150,-9.949,-4.897,1.908
1746733541.154,-9.949,-4.898,1.909
1746733541.203,-9.954,-4.908,1.917
1746733541.239,-9.957,-4.914,1.923
1746733541.275,-9.960,-4.921,1.929
1746733541.282,-9.961,-4.922,1.930
1746733541.288,-9.962,-4.923,1.931
1746733541.295,-9.962,-4.924,1.932
1746733541.301,-9.963,-4.926,1.933
1746733541.307,-9.963,-4.927,1.934
1746733541.313,-9.964,-4.928,1.935
1746733541.321,-9.964,-4.929,1.936
1746733541.325,-9.965,-4.930,1.937
1746733541.332,-9.965,-4.931,1.938
1746733541.366,-9.968,-4.936,1.943
1746733541.372,-9.969,-4.937,1.944
1746733541.378,-9.969,-4.938,1.944
1746733541.382,-9.969,-4.939,1.945
1746733541.388,-9.970,-4.940,1.946
1746733541.391,-9.970,-4.940,1.946
1746733541.397,-9.971,-4.941,1.947
1746733541.404,-9.971,-4.942,1.948
1746733541.447,-9.974,-4.949,1.954
1746733541.456,-9.975,-4.950,1.955
1746733541.463,-9.975,-4.951,1.956
1746733541.471,-9.976,-4.952,1.957
1746733541.478,-9.976,-4.953,1.958
1746733541.486,-9.977,-4.954,1.959
1746733541.490,-9.977,-4.954,1.959
1746733541.498,-9.978,-4.956,1.960
1746733541.505,-9.978,-4.956,1.961
1746733541.513,-9.979,-4.958,1.962
1746733541.520,-9.979,-4.958,1.963
1746733541.527,-9.980,-4.959,1.963
1746733541.534,-9.980,-4.960,1.964
1746733541.538,-9.980,-4.961,1.965
1746733541.548,-9.981,-4.962,1.966
1746733541.554,-9.981,-4.963,1.966
1746733541.561,-9.982,-4.964,1.967
1746733541.571,-9.982,-4.965,1.968
1746733541.575,-9.983,-4.965,1.969
1746733541.584,-9.983,-4.966,1.970
1746733541.773,-9.992,-4.985,1.986
1746733541.880,-9.996,-4.992,1.993
1746733541.919,-9.997,-4.994,1.995
1746733541.927,-9.997,-4.994,1.995
1746733541.932,-9.997,-4.995,1.995
1746733541.938,-9.997,-4.995,1.995
1746733541.943,-9.998,-4.995,1.996
1746733541.949,-9.998,-4.995,1.996
1746733541.954,-9.998,-4.996,1.996
1746733541.957,-9.998,-4.996,1.996
1746733541.964,-9.998,-4.996,1.996
1746733541.970,-9.998,-4.996,1.997
1746733541.977,-9.998,-4.996,1.997
1746733541.984,-9.998,-4.997,1.997
1746733541.991,-9.998,-4.997,1.997
1746733541.997,-9.999,-4.997,1.997
1746733542.004,-9.999,-4.997,1.998
1746733542.010,-9.999,-4.998,1.998
1746733542.016,-9.999,-4.998,1.998
1746733542.023,-9.999,-4.998,1.998
1746733542.029,-9.999,-4.998,1.998
1746733542.070,-10.000,-4.999,1.999
1746733542.077,-10.000,-4.999,1.999
1746733542.084,-10.000,-4.999,1.999
1746733542.090,-10.000,-4.999,1.999
1746733542.097,-10.000,-5.000,2.000
1746733542.103,-10.000,-5.000,2.000
1746733542.142,-10.000,-5.000,2.000
1746733542.230,-10.000,-5.000,2.000
1746733542.270,-9.999,-4.999,1.999
1746733542.276,-9.999,-4.999,1.999
1746733542.281,-9.999,-4.999,1.999
1746733542.286,-9.999,-4.999,1.999
1746733542.292,-9.999,-4.998,1.999
1746733542.298,-9.999,-4.998,1.998
1746733542.304,-9.999,-4.998,1.998
1746733542.306,-9.999,-4.998,1.998
1746733542.312,-9.999,-4.998,1.998
1746733542.317,-9.999,-4.998,1.998
1746733542.323,-9.999,-4.998,1.998
1746733542.328,-9.999,-4.997,1.998
1746733542.333,-9.999,-4.997,1.997
1746733542.339,-9.998,-4.997,1.997
1746733542.346,-9.998,-4.997,1.997
1746733542.355,-9.998,-4.996,1.997
1746733542.361,-9.998,-4.996,1.997
1746733542.366,-9.998,-4.996,1.996
1746733542.379,-9.998,-4.995,1.996
1746733542.384,-9.998,-4.995,1.996
1746733542.390,-9.997,-4.995,1.995
1746733542.396,-9.997,-4.995,1.995
1746733542.403,-9.997,-4.994,1.995
1746733542.408,-9.997,-4.994,1.995
1746733542.415,-9.997,-4.994,1.994
1746733542.452,-9.996,-4.992,1.993
1746733542.489,-9.995,-4.989,1.991
1746733542.496,-9.995,-4.989,1.990
1746733542.500,-9.994,-4.989,1.990
1746733542.507,-9.994,-4.988,1.989
1746733542.511,-9.994,-4.988,1.989
1746733542.517,-9.994,-4.988,1.989
1746733542.552,-9.993,-4.985,1.987
1746733542.558,-9.992,-4.985,1.986
1746733542.564,-9.992,-4.984,1.986
1746733542.567,-9.992,-4.984,1.985
1746733542.573,-9.992,-4.983,1.985
1746733542.579,-9.991,-4.983,1.985
1746733542.585,-9.991,-4.982,1.984
1746733542.590,-9.991,-4.982,1.984
1746733542.596,-9.991,-4.981,1.983
1746733542.602,-9.990,-4.981,1.983
1746733542.608,-9.990,-4.980,1.982
1746733542.615,-9.990,-4.980,1.982
1746733542.621,-9.990,-4.979,1.981
1746733542.656,-9.988,-4.976,1.978
1746733542.690,-9.986,-4.972,1.975
1746733542.697,-9.986,-4.972,1.975
1746733542.703,-9.986,-4.971,1.974
1746733542.709,-9.985,-4.970,1.973
1746733542.715,-9.985,-4.970,1.973
1746733542.722,-9.984,-4.969,1.972
1746733542.728,-9.984,-4.968,1.972
1746733542.735,-9.984,-4.968,1.971
1746733542.743,-9.983,-4.967,1.970
1746733542.749,-9.983,-4.966,1.969
1746733542.756,-9.983,-4.965,1.969
1746733542.761,-9.982,-4.965,1.968
1746733542.768,-9.982,-4.964,1.967
1746733542.773,-9.982,-4.963,1.967
1746733542.781,-9.981,-4.962,1.966
1746733542.789,-9.981,-4.961,1.965
1746733542.797,-9.980,-4.960,1.964
1746733542.805,-9.980,-4.959,1.963
1746733542.813,-9.979,-4.958,1.962
1746733542.821,-9.979,-4.957,1.961
1746733542.829,-9.978,-4.956,1.960
1746733542.835,-9.978,-4.955,1.960
1746733542.843,-9.977,-4.954,1.959
1746733542.891,-9.974,-4.947,1.953
1746733542.900,-9.973,-4.946,1.952
1746733542.904,-9.973,-4.945,1.951
1746733542.913,-9.972,-4.944,1.950
1746733542.963,-9.968,-4.937,1.943
1746733543.021,-9.963,-4.927,1.934
1746733543.085,-9.958,-4.916,1.924
1746733543.151,-9.951,-4.903,1.913
1746733543.162,-9.950,-4.901,1.911
1746733543.167,-9.950,-4.900,1.910
1746733543.176,-9.949,-4.898,1.909
1746733543.187,-9.948,-4.896,1.907
1746733543.192,-9.947,-4.895,1.906
1746733543.199,-9.947,-4.893,1.905
1746733543.207,-9.946,-4.892,1.903
1746733543.213,-9.945,-4.891,1.902
1746733543.221,-9.944,-4.889,1.901
1746733543.224,-9.944,-4.888,1.900
1746733543.231,-9.943,-4.887,1.899
1746733543.237,-9.943,-4.886,1.898
1746733543.243,-9.942,-4.884,1.896
1746733543.283,-9.938,-4.876,1.889
1746733543.327,-9.933,-4.866,1.880
1746733543.373,-9.927,-4.855,1.870
1746733543.380,-9.926,-4.853,1.869
1746733543.388,-9.925,-4.851,1.867
1746733543.395,-9.924,-4.849,1.865
1746733543.402,-9.924,-4.848,1.864
1746733543.454,-9.917,-4.835,1.852
1746733543.509,-9.910,-4.820,1.840
1746733543.518,-9.909,-4.818,1.838
1746733543.523,-9.908,-4.817,1.836
1746733543.528,-9.907,-4.815,1.835
1746733543.533,-9.907,-4.814,1.834
1746733543.542,-9.905,-4.812,1.832
1746733543.550,-9.904,-4.810,1.830
1746733543.557,-9.903,-4.808,1.828
1746733543.564,-9.902,-4.805,1.826
1746733543.575,-9.901,-4.803,1.824
1746733543.582,-9.900,-4.801,1.822
1746733543.590,-9.899,-4.798,1.820
1746733543.595,-9.898,-4.797,1.819
1746733543.603,-9.897,-4.795,1.817
1746733543.612,-9.896,-4.792,1.815
1746733543.620,-9.894,-4.790,1.813
1746733543.629,-9.893,-4.787,1.810
1746733543.636,-9.892,-4.785,1.809
1746733543.644,-9.891,-4.783,1.806
1746733543.658,-9.889,-4.779,1.803
1746733543.715,-9.880,-4.762,1.788
1746733543.725,-9.879,-4.759,1.785
1746733543.783,-9.869,-4.740,1.769
1746733543.793,-9.868,-4.737,1.766
1746733543.802,-9.866,-4.734,1.764
1746733543.813,-9.864,-4.731,1.760
1746733543.824,-9.863,-4.727,1.757
1746733543.830,-9.862,-4.725,1.756
1746733543.838,-9.860,-4.723,1.754
1746733543.897,-9.850,-4.703,1.736
1746733544.038,-9.825,-4.653,1.693
1746733544.050,-9.823,-4.649,1.689
1746733544.057,-9.822,-4.646,1.686
1746733544.065,-9.820,-4.643,1.684
1746733544.076,-9.818,-4.639,1.680
1746733544.085,-9.816,-4.636,1.677
1746733544.092,-9.815,-4.633,1.675
1746733544.102,-9.813,-4.629,1.672
1746733544.157,-9.802,-4.609,1.653
1746733544.205,-9.793,-4.590,1.637
1746733544.248,-9.784,-4.572,1.622
1746733544.256,-9.782,-4.569,1.619
1746733544.264,-9.781,-4.566,1.616
1746733544.270,-9.779,-4.564,1.614
1746733544.277,-9.778,-4.561,1.612
1746733544.282,-9.777,-4.559,1.610
1746733544.291,-9.775,-4.555,1.607
1746733544.340,-9.765,-4.535,1.589
1746733544.388,-9.754,-4.514,1.571
1746733544.395,-9.752,-4.511,1.569
1746733544.401,-9.751,-4.509,1.567
1746733544.404,-9.750,-4.507,1.566
1746733544.411,-9.749,-4.504,1.563
1746733544.417,-9.747,-4.501,1.561
1746733544.424,-9.746,-4.498,1.558
1746733544.430,-9.745,-4.496,1.556
1746733544.437,-9.743,-4.493,1.553
1746733544.443,-9.742,-4.490,1.551
1746733544.450,-9.740,-4.487,1.548
1746733544.458,-9.738,-4.483,1.545
1746733544.464,-9.737,-4.481,1.543
1746733544.472,-9.735,-4.477,1.540
1746733544.476,-9.734,-4.475,1.538
1746733544.484,-9.732,-4.472,1.535
1746733544.492,-9.731,-4.468,1.532
1746733544.501,-9.728,-4.464,1.529
1746733544.510,-9.726,-4.460,1.525
1746733544.564,-9.714,-4.436,1.504
1746733544.677,-9.686,-4.382,1.459
1746733544.686,-9.684,-4.378,1.455
1746733544.695,-9.682,-4.373,1.451
1746733544.751,-9.668,-4.346,1.428
1746733544.809,-9.653,-4.317,1.403
1746733544.818,-9.650,-4.312,1.399
1746733544.823,-9.649,-4.310,1.397
1746733544.828,-9.648,-4.307,1.395
1746733544.834,-9.646,-4.304,1.392
1746733544.843,-9.644,-4.300,1.389
1746733544.851,-9.641,-4.296,1.385
1746733544.860,-9.639,-4.291,1.381
1746733544.869,-9.637,-4.287,1.377
1746733544.878,-9.634,-4.282,1.373
1746733544.886,-9.632,-4.278,1.370
1746733544.896,-9.630,-4.273,1.366
1746733544.904,-9.627,-4.269,1.362
1746733544.913,-9.625,-4.264,1.358
1746733544.971,-9.609,-4.233,1.332
1746733545.035,-9.591,-4.198,1.303
1746733545.045,-9.588,-4.193,1.299
1746733545.054,-9.586,-4.188,1.295
1746733545.063,-9.583,-4.183,1.291
1746733545.074,-9.580,-4.177,1.286
1746733545.081,-9.578,-4.173,1.282
1746733545.091,-9.575,-4.168,1.278
1746733545.104,-9.571,-4.161,1.272
1746733545.172,-9.551,-4.123,1.240
1746733545.274,-9.521,-4.064,1.191
1746733545.284,-9.518,-4.059,1.187
1746733545.290,-9.516,-4.055,1.184
1746733545.296,-9.514,-4.052,1.181
1746733545.303,-9.512,-4.047,1.177
1746733545.307,-9.510,-4.045,1.175
1746733545.315,-9.508,-4.040,1.171
1746733545.358,-9.495,-4.015,1.150
1746733545.367,-9.492,-4.009,1.146
1746733545.376,-9.489,-4.004,1.142
1746733545.385,-9.486,-3.999,1.137
1746733545.442,-9.468,-3.964,1.109
1746733545.505,-9.447,-3.925,1.077
1746733545.517,-9.444,-3.918,1.071
1746733545.595,-9.418,-3.869,1.032
1746733545.683,-9.388,-3.813,0.986
1746733545.693,-9.384,-3.806,0.981
1746733545.700,-9.382,-3.802,0.977
1746733545.705,-9.380,-3.798,0.974
1746733545.714,-9.377,-3.792,0.969
1746733545.720,-9.375,-3.789,0.966
1746733545.729,-9.372,-3.783,0.962
1746733545.739,-9.368,-3.776,0.957
1746733545.749,-9.365,-3.770,0.951
1746733545.758,-9.361,-3.764,0.946
1746733545.770,-9.357,-3.756,0.940
1746733545.839,-9.333,-3.710,0.903
1746733545.904,-9.309,-3.666,0.868
1746733545.983,-9.280,-3.612,0.826
1746733546.361,-9.133,-3.340,0.614
1746733546.781,-8.953,-3.016,0.370
1746733547.007,-8.851,-2.833,0.236
1746733547.104,-8.805,-2.752,0.178
1746733547.215,-8.752,-2.660,0.112
1746733547.287,-8.717,-2.598,0.068
1746733547.293,-8.714,-2.593,0.065
1746733547.298,-8.711,-2.589,0.062
1746733547.303,-8.709,-2.584,0.059
1746733547.308,-8.706,-2.580,0.056
1746733547.314,-8.703,-2.575,0.052
1746733547.320,-8.700,-2.570,0.048
1746733547.326,-8.697,-2.565,0.045
1746733547.331,-8.695,-2.560,0.042
1746733547.338,-8.692,-2.555,0.038
1746733547.344,-8.689,-2.549,0.034
1746733547.350,-8.686,-2.544,0.031
1746733547.356,-8.683,-2.539,0.027
1746733547.362,-8.680,-2.534,0.023
1746733547.366,-8.678,-2.531,0.021
1746733547.372,-8.675,-2.525,0.018
1746733547.377,-8.673,-2.521,0.015
1746733547.381,-8.670,-2.517,0.012
1746733547.387,-8.667,-2.512,0.008
1746733547.396,-8.663,-2.504,0.003
1746733547.400,-8.661,-2.501,0.001
1746733547.406,-8.658,-2.496,-0.003
1746733547.411,-8.655,-2.491,-0.006
1746733547.417,-8.652,-2.486,-0.010
1746733547.425,-8.648,-2.479,-0.014
1746733547.431,-8.645,-2.474,-0.018
1746733547.485,-8.618,-2.427,-0.050
1746733547.541,-8.589,-2.378,-0.084
1746733547.606,-8.556,-2.321,-0.123
1746733547.674,-8.521,-2.260,-0.163
1746733547.738,-8.487,-2.203,-0.202
1746733547.746,-8.483,-2.195,-0.207
1746733547.751,-8.480,-2.191,-0.210
1746733547.760,-8.476,-2.183,-0.215
1746733547.769,-8.471,-2.175,-0.220
1746733547.777,-8.466,-2.168,-0.225
1746733547.786,-8.461,-2.160,-0.230
1746733547.794,-8.457,-2.152,-0.235
1746733547.805,-8.451,-2.143,-0.242
1746733547.813,-8.447,-2.135,-0.247
1746733547.821,-8.443,-2.128,-0.251
1746733547.829,-8.438,-2.120,-0.256
1746733547.843,-8.431,-2.108,-0.264
1746733547.852,-8.426,-2.100,-0.270
1746733547.858,-8.423,-2.094,-0.273
1746733547.869,-8.417,-2.085,-0.280
1746733547.878,-8.412,-2.077,-0.285
1746733547.944,-8.376,-2.016,-0.324
1746733547.954,-8.371,-2.007,-0.330
1746733548.028,-8.330,-1.939,-0.374
1746733548.101,-8.290,-1.872,-0.417
1746733548.225,-8.220,-1.756,-0.489
1746733548.234,-8.214,-1.748,-0.494
1746733548.239,-8.211,-1.742,-0.498
1746733548.248,-8.206,-1.735,-0.502
1746733548.257,-8.201,-1.726,-0.508
1746733548.264,-8.197,-1.719,-0.512
1746733548.271,-8.193,-1.713,-0.516
1746733548.278,-8.189,-1.706,-0.520
1746733548.285,-8.185,-1.700,-0.524
1746733548.292,-8.181,-1.693,-0.528
1746733548.299,-8.177,-1.687,-0.532
1746733548.305,-8.174,-1.681,-0.536
1746733548.311,-8.170,-1.675,-0.539
1746733548.317,-8.167,-1.669,-0.543
1746733548.324,-8.163,-1.663,-0.546
1746733548.365,-8.139,-1.624,-0.570
1746733548.372,-8.135,-1.617,-0.574
1746733548.429,-8.101,-1.563,-0.607
1746733548.485,-8.069,-1.510,-0.639
1746733548.607,-7.996,-1.393,-0.708
1746733548.617,-7.990,-1.384,-0.714
1746733548.623,-7.986,-1.378,-0.717
1746733548.635,-7.979,-1.366,-0.724
1746733548.645,-7.973,-1.357,-0.729
1746733548.651,-7.970,-1.351,-0.732
1746733548.658,-7.965,-1.344,-0.736
1746733548.668,-7.959,-1.335,-0.742
1746733548.677,-7.954,-1.326,-0.747
1746733548.684,-7.949,-1.319,-0.751
1746733548.693,-7.944,-1.311,-0.756
1746733548.702,-7.938,-1.301,-0.761
1746733548.711,-7.933,-1.293,-0.766
1746733548.721,-7.927,-1.283,-0.772
1746733548.791,-7.884,-1.216,-0.810
1746733548.908,-7.812,-1.102,-0.874
1746733549.043,-7.727,-0.970,-0.946
1746733549.056,-7.719,-0.958,-0.952
1746733549.064,-7.713,-0.949,-0.957
1746733549.073,-7.708,-0.941,-0.962
1746733549.085,-7.700,-0.929,-0.968
1746733549.094,-7.694,-0.920,-0.973
1746733549.105,-7.687,-0.909,-0.978
1746733549.115,-7.681,-0.900,-0.983
1746733549.125,-7.674,-0.889,-0.989
1746733549.130,-7.671,-0.884,-0.992
1746733549.138,-7.666,-0.876,-0.996
1746733549.184,-7.636,-0.831,-1.019
1746733549.264,-7.584,-0.752,-1.060
1746733549.270,-7.580,-0.746,-1.064
1746733549.277,-7.576,-0.739,-1.067
1746733549.281,-7.573,-0.735,-1.069
1746733549.288,-7.569,-0.729,-1.072
1746733549.291,-7.567,-0.725,-1.074
1746733549.297,-7.563,-0.719,-1.077
1746733549.333,-7.539,-0.684,-1.095
1746733549.370,-7.515,-0.647,-1.114
1746733549.377,-7.510,-0.641,-1.117
1746733549.384,-7.506,-0.633,-1.121
1746733549.392,-7.500,-0.626,-1.125
1746733549.399,-7.496,-0.619,-1.128
1746733549.405,-7.492,-0.613,-1.131
1746733549.408,-7.489,-0.609,-1.133
1746733549.414,-7.485,-0.603,-1.136
1746733549.422,-7.481,-0.596,-1.139
1746733549.428,-7.476,-0.590,-1.143
1746733549.434,-7.473,-0.584,-1.145
1746733549.440,-7.468,-0.578,-1.148
1746733549.447,-7.464,-0.571,-1.152
1746733549.455,-7.459,-0.563,-1.156
1746733549.465,-7.452,-0.553,-1.160
1746733549.471,-7.448,-0.548,-1.163
1746733549.479,-7.443,-0.540,-1.167
1746733549.486,-7.438,-0.532,-1.171
1746733549.493,-7.433,-0.525,-1.174
1746733549.503,-7.426,-0.515,-1.179
1746733549.560,-7.388,-0.459,-1.207
1746733549.568,-7.383,-0.450,-1.211
1746733549.577,-7.377,-0.441,-1.215
1746733549.585,-7.371,-0.433,-1.219
1746733549.595,-7.365,-0.424,-1.223
1746733549.606,-7.357,-0.413,-1.228
1746733549.616,-7.350,-0.403,-1.233
1746733549.625,-7.344,-0.394,-1.237
1746733549.692,-7.299,-0.327,-1.269
1746733549.762,-7.251,-0.257,-1.301
1746733549.907,-7.150,-0.112,-1.366
1746733549.920,-7.141,-0.100,-1.371
1746733549.926,-7.137,-0.093,-1.374
1746733549.932,-7.133,-0.088,-1.377
1746733549.942,-7.126,-0.078,-1.381
1746733549.953,-7.118,-0.066,-1.386
1746733549.964,-7.110,-0.055,-1.391
1746733549.973,-7.104,-0.046,-1.394
1746733549.979,-7.099,-0.040,-1.397
1746733550.045,-7.052,0.026,-1.425
1746733550.196,-6.945,0.177,-1.487
1746733550.309,-6.863,0.290,-1.532
1746733550.318,-6.857,0.299,-1.535
1746733550.324,-6.852,0.305,-1.538
1746733550.330,-6.848,0.311,-1.540
1746733550.336,-6.843,0.317,-1.542
1746733550.344,-6.838,0.324,-1.545
1746733550.348,-6.835,0.329,-1.547
1746733550.355,-6.830,0.336,-1.549
1746733550.406,-6.792,0.386,-1.568
1746733550.415,-6.785,0.396,-1.572
1746733550.425,-6.779,0.405,-1.575
1746733550.484,-6.735,0.465,-1.597
1746733550.560,-6.679,0.540,-1.624
1746733550.636,-6.621,0.616,-1.650
1746733550.729,-6.551,0.708,-1.681
1746733550.743,-6.541,0.722,-1.686
1746733550.749,-6.537,0.727,-1.688
1746733550.757,-6.530,0.735,-1.690
1746733550.768,-6.523,0.746,-1.694
1746733550.778,-6.515,0.756,-1.697
1746733550.789,-6.506,0.767,-1.700
1746733550.795,-6.501,0.773,-1.702
1746733550.807,-6.493,0.784,-1.706
1746733550.882,-6.436,0.858,-1.729
1746733551.034,-6.318,1.008,-1.773
1746733551.189,-6.198,1.159,-1.814
1746733551.201,-6.188,1.171,-1.817
1746733551.208,-6.182,1.178,-1.819
1746733551.215,-6.177,1.185,-1.821
1746733551.226,-6.169,1.195,-1.823
1746733551.232,-6.164,1.201,-1.825
1746733551.239,-6.158,1.207,-1.827
1746733551.286,-6.121,1.253,-1.838
1746733551.294,-6.115,1.261,-1.840
1746733551.345,-6.075,1.310,-1.852
1746733551.402,-6.029,1.365,-1.864
1746733551.473,-5.972,1.433,-1.879
1746733551.540,-5.918,1.497,-1.893
1746733551.553,-5.908,1.510,-1.895
1746733551.563,-5.899,1.520,-1.897
1746733551.579,-5.887,1.535,-1.900
1746733551.591,-5.877,1.546,-1.902
1746733551.604,-5.866,1.559,-1.905
1746733551.617,-5.856,1.571,-1.907
1746733551.693,-5.794,1.643,-1.920
1746733551.778,-5.724,1.723,-1.934
1746733551.855,-5.661,1.795,-1.945
1746733552.011,-5.532,1.940,-1.965
1746733552.023,-5.522,1.951,-1.966
1746733552.106,-5.453,2.027,-1.975
1746733552.255,-5.327,2.162,-1.987
1746733552.266,-5.318,2.172,-1.988
1746733552.269,-5.316,2.174,-1.988
1746733552.278,-5.308,2.183,-1.988
1746733552.287,-5.300,2.191,-1.989
1746733552.291,-5.297,2.195,-1.989
1746733552.301,-5.288,2.203,-1.990
1746733552.343,-5.253,2.241,-1.992
1746733552.379,-5.222,2.273,-1.994
1746733552.387,-5.215,2.280,-1.994
1746733552.395,-5.208,2.288,-1.995
1746733552.402,-5.202,2.293,-1.995
1746733552.413,-5.193,2.303,-1.995
1746733552.419,-5.188,2.309,-1.996
1746733552.427,-5.181,2.316,-1.996
1746733552.432,-5.177,2.320,-1.996
1746733552.440,-5.170,2.328,-1.997
1746733552.449,-5.162,2.335,-1.997
1746733552.454,-5.158,2.340,-1.997
1746733552.462,-5.151,2.347,-1.997
1746733552.468,-5.146,2.352,-1.997
1746733552.523,-5.099,2.400,-1.999
1746733552.591,-5.040,2.460,-2.000
1746733552.600,-5.032,2.468,-2.000
1746733552.663,-4.978,2.522,-2.000
1746733552.857,-4.809,2.688,-1.996
1746733552.868,-4.799,2.697,-1.995
1746733552.874,-4.794,2.702,-1.995
1746733552.885,-4.784,2.712,-1.994
1746733552.898,-4.772,2.723,-1.994
1746733552.909,-4.763,2.732,-1.993
1746733552.915,-4.757,2.737,-1.993
1746733552.925,-4.749,2.745,-1.993
1746733552.932,-4.742,2.751,-1.992
1746733552.939,-4.737,2.756,-1.992
1746733552.950,-4.727,2.766,-1.991
1746733553.013,-4.671,2.818,-1.987
1746733553.087,-4.605,2.879,-1.982
1746733553.153,-4.547,2.933,-1.976
1746733553.286,-4.428,3.039,-1.962
1746733553.295,-4.420,3.047,-1.961
1746733553.311,-4.405,3.059,-1.959
1746733553.320,-4.397,3.066,-1.958
1746733553.328,-4.390,3.073,-1.957
1746733553.336,-4.383,3.079,-1.956
1746733553.342,-4.377,3.084,-1.955
1746733553.350,-4.371,3.090,-1.954
1746733553.407,-4.319,3.135,-1.947
1746733553.553,-4.187,3.247,-1.925
1746733553.717,-4.037,3.370,-1.896
1746733553.730,-4.026,3.379,-1.894
1746733553.815,-3.947,3.442,-1.876
1746733553.900,-3.870,3.502,-1.858
1746733553.972,-3.803,3.554,-1.842
1746733554.060,-3.721,3.615,-1.820
1746733554.070,-3.712,3.622,-1.818
1746733554.079,-3.704,3.628,-1.816
1746733554.093,-3.691,3.638,-1.812
1746733554.103,-3.681,3.645,-1.810
1746733554.114,-3.671,3.653,-1.807
1746733554.173,-3.617,3.692,-1.792
1746733554.230,-3.563,3.730,-1.776
1746733554.314,-3.485,3.786,-1.752
1746733554.320,-3.479,3.790,-1.750
1746733554.327,-3.472,3.795,-1.748
1746733554.334,-3.465,3.799,-1.746
1746733554.372,-3.430,3.823,-1.735
1746733554.378,-3.424,3.828,-1.733
1746733554.386,-3.417,3.832,-1.731
1746733554.388,-3.415,3.834,-1.730
1746733554.396,-3.408,3.839,-1.728
1746733554.402,-3.402,3.843,-1.726
1746733554.408,-3.396,3.847,-1.724
1746733554.412,-3.392,3.849,-1.723
1746733554.465,-3.343,3.882,-1.707
1746733554.475,-3.333,3.889,-1.704
1746733554.482,-3.326,3.894,-1.701
1746733554.491,-3.318,3.899,-1.699
1746733554.495,-3.314,3.902,-1.697
1746733554.506,-3.304,3.908,-1.694
1746733554.515,-3.295,3.914,-1.691
1746733554.524,-3.287,3.920,-1.688
1746733554.532,-3.279,3.925,-1.685
1746733554.541,-3.271,3.930,-1.682
1746733554.607,-3.208,3.971,-1.661
1746733554.616,-3.200,3.976,-1.658
1746733554.679,-3.140,4.014,-1.636
1746733554.753,-3.069,4.058,-1.610
1746733554.764,-3.059,4.064,-1.606
1746733554.771,-3.053,4.068,-1.604
1746733554.856,-2.972,4.117,-1.573
1746733554.934,-2.897,4.161,-1.544
1746733554.944,-2.887,4.167,-1.540
1746733554.950,-2.882,4.169,-1.538
1746733554.959,-2.874,4.174,-1.534
1746733554.970,-2.862,4.181,-1.530
1746733554.982,-2.851,4.187,-1.525
1746733554.992,-2.841,4.193,-1.521
1746733555.001,-2.833,4.197,-1.518
1746733555.013,-2.821,4.204,-1.513
1746733555.022,-2.812,4.209,-1.509
1746733555.097,-2.740,4.249,-1.480
1746733555.245,-2.598,4.325,-1.419
1746733555.364,-2.483,4.383,-1.367
1746733555.371,-2.476,4.387,-1.364
1746733555.379,-2.469,4.391,-1.361
1746733555.381,-2.466,4.392,-1.360
1746733555.390,-2.458,4.396,-1.356
1746733555.395,-2.453,4.398,-1.354
1746733555.460,-2.390,4.429,-1.325
1746733555.470,-2.380,4.433,-1.320
1746733555.542,-2.310,4.466,-1.288
1746733555.625,-2.229,4.503,-1.249
1746733555.812,-2.047,4.581,-1.159
1746733555.896,-1.964,4.614,-1.118
1746733555.987,-1.875,4.649,-1.072
